"Sys_PK","Sys_TimeStamp","Sys_GUID","Sys_DTCreated","Sys_User","Sys_LastUser","Sys_Exported","Sys_DTExported","Sys_Info","Codigo","CodigoTel","Nombre","Estado","sys_recver","sys_deleted","sys_lock"
"753","2017-05-13 12:21:09","33BBCDADB96A4274B2F5FFFE49EDB493","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0987","466","Tarimoro","13","0",\N,\N
"754","2017-05-13 12:21:09","62C8892C871844EB88383CC98458502F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0988","462","Tomelopitos","13","0",\N,\N
"755","2017-05-13 12:21:09","336A60E30A07491097FB3C4DEDE6CBE6","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0989","445","Uriangato","13","0",\N,\N
"756","2017-05-13 12:21:09","D2FFA09D141F428FBC09B0D52B816257","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0990","456","Valle de Santiago","13","0",\N,\N
"757","2017-05-13 12:21:09","B0C8615D2AD44EBEA59DA3E4ECB84722","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0991","464","Valtierrilla","13","0",\N,\N
"758","2017-05-13 12:21:09","D26242447EF7442AB74CF1781826C987","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0992","419","Victoria","13","0",\N,\N
"759","2017-05-13 12:21:09","BB0A7E5C275745EEA24B00D50369C4DF","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0993","411","Villagrán","13","0",\N,\N
"760","2017-05-13 12:21:09","03279221B3804EDE936F09E28E89D8D5","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0994","462","Villas de Irapuato","13","0",\N,\N
"761","2017-05-13 12:21:09","89F2EDC564724B9AA0711F83345CB6E8","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0995","445","Yuriria","13","0",\N,\N
"762","2017-05-13 12:21:09","A4DE7F4123334C51902E1348921421BB","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0996","461","Yustis","13","0",\N,\N
"763","2017-05-13 12:21:09","D2BF18A55DB24FA4832BAD8EA4BD96B1","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0997","432","Zapote de Adjuntas","13","0",\N,\N
"764","2017-05-13 12:21:09","70C506D3FCED4E4D863BB55D9900EA38","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0998","429","Zapote de Peralta","13","0",\N,\N
"765","2017-05-13 12:21:09","DEA7759B411F4C1EBB5440F6B0FD67AD","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0999","411","Zapotitos","13","0",\N,\N
"766","2017-05-13 12:21:09","EBF58CE8E1814DD900836310B3384909","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1000","775","Acatlán","14","0",\N,\N
"767","2017-05-13 12:21:09","E9724674988A48F5803834AE70364EBE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1001","776","Acaxochitlán","14","0",\N,\N
"768","2017-05-13 12:21:09","889E151352B241F6AF5E93CFF1357585","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1002","772","Actopan","14","0",\N,\N
"769","2017-05-13 12:21:09","34F9FDCFF1AF4176BCAF3557D6A452B4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1003","774","Agua Blanca Iturbide","14","0",\N,\N
"770","2017-05-13 12:21:09","FB369A273AF847319E4B001B92F9DC99","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1004","778","Ajacuba","14","0",\N,\N
"771","2017-05-13 12:21:09","C5EF1BE121FB490CB57EDDD6E60304CC","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1005","738","Alfajayucan","14","0",\N,\N
"772","2017-05-13 12:21:09","55CFCC976A954512AB14E95BC9A2F617","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1006","748","Almoloya","14","0",\N,\N
"773","2017-05-13 12:21:09","F3FA8DBB6F0A452600ABF1D701772D27","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1007","748","Apan","14","0",\N,\N
"774","2017-05-13 12:21:09","FDA1F1AE0B55497B0041B4F69F3187AA","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1008","778","Atitalaquia","14","0",\N,\N
"775","2017-05-13 12:21:09","3AEDCCDF992242B7B319E8D37176963B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1102","775","Tulancingo","14","0",\N,\N
"776","2017-05-13 12:21:09","9BD0BBCB226740DA8620FB00F0FA971C","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1103","743","Villa Tezontepec","14","0",\N,\N
"777","2017-05-13 12:21:10","47EB900E16354836BC3DCC80ADE3B0D3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1104","738","Xochitlán","14","0",\N,\N
"778","2017-05-13 12:21:10","208DD2586BB64BA296AEB4E4ECE85BFE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1105","772","Yolotepec","14","0",\N,\N
"779","2017-05-13 12:21:10","5F36C6673D7F47A0ADB069B8639354C7","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1106","774","Zacualtipán","14","0",\N,\N
"780","2017-05-13 12:21:10","B60DB73DC07A49A5BEF800D41CFE8FD3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1107","743","Zapotlán de Juárez","14","0",\N,\N
"781","2017-05-13 12:21:10","199F23C7B0F44C4280F71EF726103F01","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1108","743","Zempoala","14","0",\N,\N
"782","2017-05-13 12:21:10","10181CD877DF4FBBB0A86B5F77CAFA68","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1109","759","Zimapán","14","0",\N,\N
"783","2017-05-13 12:21:10","336205AAADCA454CB546A4FBB188E739","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1110","315","Barra de Navidad","15","0",\N,\N
"784","2017-05-13 12:21:10","44620A792DE84F8CB02383223316831C","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1111","326","Barranca de Otates","15","0",\N,\N
"785","2017-05-13 12:21:10","212610048A434C57A21C17849591CFC1","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1112","326","Barranca de Santa Clara (Barranca de Enmedio)","15","0",\N,\N
"786","2017-05-13 12:21:10","74C82BB4763F4919A8935EDE403E08E5","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1113","33","Base Aérea Militar No. 5","15","0",\N,\N
"787","2017-05-13 12:21:10","7301243A5E654FD5B1F399CA67773CD3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1114","346","Belén del Refugio","15","0",\N,\N
"788","2017-05-13 12:21:10","B0C919EBDF994D0BB2F5FFE7002416D1","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1115","387","Bellavista","15","0",\N,\N
"789","2017-05-13 12:21:10","62242B54D4824172962578B526469352","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1116","345","Betania","15","0",\N,\N
"790","2017-05-13 12:21:10","BD237ADD29C64CF0BCE2466820A3D3F2","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1117","474","Betulia","15","0",\N,\N
"791","2017-05-13 12:21:10","FB5405FF987F46ACAAB85E43C002A592","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1118","385","Buenavista","15","0",\N,\N
"792","2017-05-13 12:21:10","D4D065188A2C45E28D074529130023D2","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1119","33","Cajititlán","15","0",\N,\N
"793","2017-05-13 12:21:10","5009FCDE30DE4D4083DB01AB3768B545","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1120","322","Campamento Sarh","15","0",\N,\N
"794","2017-05-13 12:21:10","E9B529E39C8E4924AD10E4EB0000A9E3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1121","322","Campo Acosta","15","0",\N,\N
"795","2017-05-13 12:21:10","3FC6AE5764B64204919C7874216F971D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1122","431","Cañadas de Obregón","15","0",\N,\N
"796","2017-05-13 12:21:10","2F0B765608484A129D764D0027588DD9","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1123","378","Capilla de Guadalupe","15","0",\N,\N
"797","2017-05-13 12:21:10","EBD216435B2B402F97C0DE5E01EC5096","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1124","378","Capilla de Milpillas (Milpillas)","15","0",\N,\N
"798","2017-05-13 12:21:10","7038BB2652C74AF9B86D595C2612EC72","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1125","315","Careyes","15","0",\N,\N
"799","2017-05-13 12:21:10","834E45170C274E77B155850311A95F4C","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1126","357","Casimiro Castillo","15","0",\N,\N
"800","2017-05-13 12:21:10","5002DB38E92A44369534ED8D4512009F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1127","376","Chapala","15","0",\N,\N
"801","2017-05-13 12:21:10","3F20DCD5B7E24707A4FB03B47370738B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1128","437","Chimaltitán","15","0",\N,\N
"802","2017-05-13 12:21:10","4E3A5E249BF340429C9E576508C6EDF7","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1129","385","Chiquilistlán","15","0",\N,\N
"803","2017-05-13 12:21:10","269C1D5416AC4A928DD040F6EC5D009E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1130","315","Cihuatlán","15","0",\N,\N
"804","2017-05-13 12:21:10","BADBA17FD6BC4A8F9FF336E5B3DB7446","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1131","372","Citala","15","0",\N,\N
"805","2017-05-13 12:21:10","9D157843F5174AB49DF3B9EC7959DC20","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1132","341","Ciudad Guzmán","15","0",\N,\N
"806","2017-05-13 12:21:10","11072119694C4F059E7C2721DF90FFD2","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1133","33","Club de Golf Santa Anita","15","0",\N,\N
"807","2017-05-13 12:21:10","A4AC0B62FBFA4DF3B900FD9CA6855CB0","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1134","377","Cocula","15","0",\N,\N
"808","2017-05-13 12:21:10","0C70D2C533FB4E399377A7C9479C9CA3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1135","372","Cofradía","15","0",\N,\N
"809","2017-05-13 12:21:10","EBC9FCFE35C54BDFA093A28D4C8EB494","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1136","499","Colotlan","15","0",\N,\N
"810","2017-05-13 12:21:10","C574008F1298435A9BD570DF3C003BA0","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1137","372","Concepción de Buenos Aires","15","0",\N,\N
"811","2017-05-13 12:21:10","91C1A2C867584A90BB6377E351A355A3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1138","357","Cuautitlán","15","0",\N,\N
"812","2017-05-13 12:21:10","2283E961DA274BE4B3C8006C2824E741","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1139","316","Cuautla","15","0",\N,\N
"813","2017-05-13 12:21:11","20011F4E415A479DBC2BD803FAD50076","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1140","373","Cuquio","15","0",\N,\N
"814","2017-05-13 12:21:11","55C98BDAE696490BBADAF600238D4300","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1141","345","Degollado","15","0",\N,\N
"815","2017-05-13 12:21:11","B83A30165845467286E1BFF9E916F18E","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1142","343","Ejutla","15","0",\N,\N
"816","2017-05-13 12:21:11","5643EAD964974184BA3B1E9E76AE06DB","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1143","374","El Arenal","15","0",\N,\N
"817","2017-05-13 12:21:11","98EEC18185D140848D7620EF246DE43D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1144","386","El Carmen","15","0",\N,\N
"818","2017-05-13 12:21:11","BE79AC1460744235A087BF06A438D0AE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1145","317","El Chante","15","0",\N,\N
"819","2017-05-13 12:21:11","B86275E0364A4E0886C78EA17301FA92","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1146","321","El Grullo","15","0",\N,\N
"820","2017-05-13 12:21:11","0539AAA02FE84A3CBF490058EE739DC4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1147","343","El Jazmín","15","0",\N,\N
"821","2017-05-13 12:21:11","A2A8FB61A50F4209AECD19F094504D82","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1148","321","El Limón","15","0",\N,\N
"822","2017-05-13 12:21:11","366E45F92A4244AEB069D4E4C5DD3FC3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1149","474","El Puesto","15","0",\N,\N
"823","2017-05-13 12:21:11","29A8683ABD1E4A8FAAC51F72FB876040","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1150","385","El Salitre","15","0",\N,\N
"824","2017-05-13 12:21:11","91434B391AD3419EA2B8E0E8E852C92B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1151","33","El Salto","15","0",\N,\N
"825","2017-05-13 12:21:11","85A9B67516EA41029389C8424B90E053","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1152","374","El Salvador","15","0",\N,\N
"826","2017-05-13 12:21:11","93F407EAA1E64365A9441D5710E02352","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1153","322","El Tuito","15","0",\N,\N
"827","2017-05-13 12:21:11","806C8CF68A864EBF88EA54CCBFAD88DD","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1154","475","Encarnación de Díaz","15","0",\N,\N
"828","2017-05-13 12:21:11","53B343D02A024C92ACF8B4E82032816B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1155","377","Estipac","15","0",\N,\N
"829","2017-05-13 12:21:11","9551DBE3E18E4318BF371E83CD2D0000","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1156","386","Etzatlán","15","0",\N,\N
"830","2017-05-13 12:21:11","8B65A5E659434607934788BFA4006534","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1157","391","Francisco Javier Mina","15","0",\N,\N
"831","2017-05-13 12:21:11","9D0913A92DE84B53AF7C048132B85600","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1158","341","Gómez Farías","15","0",\N,\N
"832","2017-05-13 12:21:11","F3DC096B007B4639A855F51EE3EDDD7D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1159","388","Guachinango","15","0",\N,\N
"833","2017-05-13 12:21:11","1B5E8D3C383144FDBA984978C22DE1BF","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1160","33","Guadalajara","15","0",\N,\N
"834","2017-05-13 12:21:11","D44A43921C0242828D2557B1EE47E553","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1161","386","Hostotipaquillo","15","0",\N,\N
"835","2017-05-13 12:21:11","88AC8D16E85140AAAB38A53B57BA0059","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1162","345","Huascato","15","0",\N,\N
"836","2017-05-13 12:21:11","3AAE284B04BB435EAD59EFCD27601333","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1163","457","Huejucar","15","0",\N,\N
"837","2017-05-13 12:21:11","742CC11B65304436AAA56864C293A679","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1164","457","Huejuquilla El Alto","15","0",\N,\N
"838","2017-05-13 12:21:11","881A7135FD8D47D8B91BAC034985A44D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1165","344","Huisquilco (Huiscuilco)","15","0",\N,\N
"839","2017-05-13 12:21:11","C0C11B429B3B450994315BE6DBD6CFF1","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1166","322","Ixtapa","15","0",\N,\N
"840","2017-05-13 12:21:11","59E26428EF664535BFF5EBA35D77E680","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1167","376","Ixtlahuacán de los Membrillos","15","0",\N,\N
"841","2017-05-13 12:21:11","7FF62722EB754FB893EA1C48B67914C4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1168","373","Ixtlahuacán del Río","15","0",\N,\N
"842","2017-05-13 12:21:11","723C997C86454F059DA3F39DB8570001","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1169","431","Jalostotitlán","15","0",\N,\N
"843","2017-05-13 12:21:11","FFCE0EA17E1D43D484DCF0F027E127DC","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1170","392","Jamay","15","0",\N,\N
"844","2017-05-13 12:21:11","70ECBEF0E9384F3F87E328FD66239CEF","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1171","348","Jesús María","15","0",\N,\N
"845","2017-05-13 12:21:11","A2684DA4BF664BD8B837988B15158F96","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1172","424","Jilotlán de los Dolores","15","0",\N,\N
"846","2017-05-13 12:21:11","AD88F64629EE4800A7004F32EA22003C","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1173","387","Jocotepec","15","0",\N,\N
"847","2017-05-13 12:21:12","715E7B309A7546549B4C458FDC1920D3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1174","322","José María Morelos","15","0",\N,\N
"848","2017-05-13 12:21:12","5C611A3F9A124BEE91F36FB95563AAC9","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1175","348","Josefino de Allende","15","0",\N,\N
"849","2017-05-13 12:21:12","B963E03D7E1A4647AA0262BE00717997","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1176","349","Juchitlán","15","0",\N,\N
"850","2017-05-13 12:21:12","B3CFE4F7DF944C42B324F22352BFBB83","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1177","393","La Barca","15","0",\N,\N
"851","2017-05-13 12:21:12","E907E905557D4A75BD4CE086D9DD4C7D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1178","33","La Calera","15","0",\N,\N
"852","2017-05-13 12:21:12","696E7B8153D744049882FEBEC025CFED","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1179","345","La Concepción","15","0",\N,\N
"853","2017-05-13 12:21:12","17887476B65A4FE2B729CF4700FF51F0","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1180","343","La Frontera","15","0",\N,\N
"854","2017-05-13 12:21:12","8534E9F821E54FD9001F5DE8900401DA","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1181","358","La Garita","15","0",\N,\N
"855","2017-05-13 12:21:12","BA287D1FFD1F4FFF98B796D6E6E26702","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1182","318","La Higuera","15","0",\N,\N
"856","2017-05-13 12:21:12","899A853DDFAC4562A31467BD40B371EB","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1183","357","La Huerta","15","0",\N,\N
"857","2017-05-13 12:21:12","9871A3C0B0114AD90030B6AB92C9EACE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1184","372","La Manzanilla de la Paz","15","0",\N,\N
"858","2017-05-13 12:21:12","D07982E8D1F34393A3D3993BE700909C","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1185","315","La Manzanilla","15","0",\N,\N
"859","2017-05-13 12:21:12","EE804825BD684A1389DBA99740FF2F28","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1186","341","La Mesa (El Fresnito)","15","0",\N,\N
"860","2017-05-13 12:21:12","CC6FB01208E0406D9F20F55053E2C7DE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1187","496","La Paz","15","0",\N,\N
"861","2017-05-13 12:21:12","75C24E0A34B34A38837941BA00BDECE5","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1188","348","La Trinidad","15","0",\N,\N
"862","2017-05-13 12:21:12","864A5DDD628446BF004134ED029045FC","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1189","33","La Venta del Astillero","15","0",\N,\N
"863","2017-05-13 12:21:12","C86D6D66773E40EDA75EE547A5F91600","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1190","474","Lagos de Moreno","15","0",\N,\N
"864","2017-05-13 12:21:12","998045D2AD074F57839BC207691CC795","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1191","33","Las Cañadas (Bosques de San Isidro)","15","0",\N,\N
"865","2017-05-13 12:21:12","1E84BD9D459543A49CBE5BE3FCFBDD7F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1192","384","Las Navajas","15","0",\N,\N
"866","2017-05-13 12:21:12","E87503D0059844BAA7E231074D76B07D","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1193","322","Las Palmas de Arriba","15","0",\N,\N
"867","2017-05-13 12:21:12","E0F85C396BCB4034AE00918734980502","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1194","33","Las Pintas","15","0",\N,\N
"868","2017-05-13 12:21:12","7DFF75BCBF2F4EFC88E922298405BE3F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1195","357","Lo Arado","15","0",\N,\N
"869","2017-05-13 12:21:12","9BCA6950D7704B109E1BC23B3675E2C0","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1196","474","Los Azulitos","15","0",\N,\N
"870","2017-05-13 12:21:12","A2B545DAF6FD4B46999E56BD5B1D40D0","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT1197","496","Los Campos","15","0",\N,\N
"871","2017-05-13 12:21:12","9BA05E2DCE7E489584009FC788E3C0C4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0376","643","Ejido Francisco Javier Mina (Campo 60)","27","0",\N,\N
"872","2017-05-13 12:21:12","7AFC69557F704C3C86D1CABA319C647B","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0377","662","Ejido La Victoria","27","0",\N,\N
"873","2017-05-13 12:21:12","3D93557C432E4433B998EFB2C9038736","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0378","653","Ejido Lagunitas","27","0",\N,\N
"874","2017-05-13 12:21:12","B885BF36467343EB8700659814BC83EE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0379","647","El Chucarit","27","0",\N,\N
"875","2017-05-13 12:21:12","6D48DDE1B3F84F35AA28E3B28D90BFE7","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0380","622","Empalme","27","0",\N,\N
"876","2017-05-13 12:21:12","3ADD3D48C18C4118BA6E06D255AE2617","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0381","644","Esperanza","27","0",\N,\N
"877","2017-05-13 12:21:12","8EB2A14F5900492F0036772C2650AD59","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0382","633","Esqueda","27","0",\N,\N
"878","2017-05-13 12:21:12","884A2442D80A4C2BBBBBE81FF800004C","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0383","641","Estación Llano","27","0",\N,\N
"879","2017-05-13 12:21:12","2E623480BE5B4E95A9451C49C8D09BFC","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0384","647","Etchojoa","27","0",\N,\N
"880","2017-05-13 12:21:12","ACF7614CAB1849449608137880D281AE","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0385","647","Etchoropo","27","0",\N,\N
"881","2017-05-13 12:21:13","B8292A099D314B4097194863BCF2A5D4","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0386","622","Fraccionamiento Nuevo Empalme","27","0",\N,\N
"882","2017-05-13 12:21:13","46C603A793C84C6AAB7044C5B25D64BB","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0387","633","Fronteras","27","0",\N,\N
"883","2017-05-13 12:21:13","310F9B9AFFDA42DE812E4EE5B83507A9","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0388","653","Golfo de Santa Clara","27","0",\N,\N
"884","2017-05-13 12:21:13","64F2D2A4442A4860860207684F4C7EE3","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0389","623","Guadalupe (Guadalupe de Ures)","27","0",\N,\N
"885","2017-05-13 12:21:13","B29F41BE9EC840EC96641FA9E321D543","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0390","622","Guaymas","27","0",\N,\N
"886","2017-05-13 12:21:13","4D89AFDBFA9544BBB9F0000974D9101F","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0391","662","Hermosillo","27","0",\N,\N
"887","2017-05-13 12:21:13","7063647C898842A89C7D51ABEE9691D5","2008-01-30 12:47:25",\N,\N,"0","2008-01-30 12:47:25",\N,"CT0392","634","Huachinera","27","0",\N,\N
